id,goal,trajectory,image_filename,points,timestamp
a4426678-3cfc-427d-a515-3aa2314488f3,Click the button.,"[[1, [50, 60]], [1, [50, 70]], [1, [50, 80]], [1, [50, 90]], [1, [50, 100]], [1, [50, 110]], [1, [50, 120]], [1, [50, 130]], [1, [50, 140]], [3, [60, 140]], [1, [60, 150]], [3, [70, 150]], [1, [70, 160]], [3, [80, 160]], [1, [80, 170]], [3, [90, 170]], [5, [90, 170]]]",c7af7187-0642-4862-9d1d-a8b0e870cdf0.png,"{""#1"": ""(0,0)-(160,50)"", ""#2"": ""(62,134)-(126,198)""}",2025-01-12T10:41:06
1ea5d442-7fb9-4e56-b77c-2f3beb0838c2,Click the button.,"[[1, [50, 60]], [1, [50, 70]], [1, [50, 80]], [1, [50, 90]], [1, [50, 100]], [1, [50, 110]], [1, [50, 120]], [1, [50, 130]], [1, [50, 140]], [1, [50, 150]], [1, [50, 160]], [1, [50, 170]], [1, [50, 180]], [2, [40, 180]], [5, [40, 180]]]",0ead8614-15a0-4449-9e44-081811c16e64.png,"{""#1"": ""(0,0)-(160,50)"", ""#2"": ""(24,164)-(62,202)""}",2025-01-12T10:47:54
c92ecdc5-b7b8-44b0-b57b-446c4ec340f9,Click the button.,"[[1, [50, 60]], [1, [50, 70]], [1, [50, 80]], [1, [50, 90]], [1, [50, 100]], [1, [50, 110]], [3, [60, 110]], [1, [60, 120]], [3, [70, 120]], [1, [70, 130]], [3, [80, 130]], [1, [80, 140]], [3, [90, 140]], [1, [90, 150]], [3, [100, 150]], [1, [100, 160]], [3, [110, 160]], [5, [110, 160]]]",10141a6d-f985-4df4-82b8-bcdab4264e07.png,"{""#1"": ""(58,106)-(157,206)"", ""#2"": ""(0,0)-(160,50)""}",2025-01-12T10:48:02
cfb9321a-928d-46fd-9ddf-63cd96978d88,Click the button.,"[[1, [50, 60]], [1, [50, 70]], [1, [50, 80]], [1, [50, 90]], [1, [50, 100]], [1, [50, 110]], [1, [50, 120]], [1, [50, 130]], [1, [50, 140]], [1, [50, 150]], [1, [50, 160]], [1, [50, 170]], [5, [50, 170]]]",d29cfefd-32d0-4321-83fa-02d623bb9080.png,"{""#1"": ""(0,0)-(160,50)"", ""#2"": ""(7,124)-(93,209)""}",2025-01-12T10:48:15
db7865ff-3726-4ec0-8ba6-5939fc2e9262,Click the button.,"[[1, [50, 60]], [1, [50, 70]], [1, [50, 80]], [3, [60, 80]], [1, [60, 90]], [3, [70, 90]], [1, [70, 100]], [3, [80, 100]], [1, [80, 110]], [3, [90, 110]], [1, [90, 120]], [3, [100, 120]], [1, [100, 130]], [3, [110, 130]], [1, [110, 140]], [3, [120, 140]], [5, [120, 140]]]",11be513a-f6c9-4685-b623-02e60a4b0bef.png,"{""#1"": ""(0,0)-(160,50)"", ""#2"": ""(84,110)-(150,176)""}",2025-01-12T10:54:53
a797091a-123d-4c7f-bd1b-46acb7182ec2,Click the button.,"[[1, [50, 60]], [1, [50, 70]], [1, [50, 80]], [1, [50, 90]], [1, [50, 100]], [1, [50, 110]], [1, [50, 120]], [1, [50, 130]], [1, [50, 140]], [1, [50, 150]], [5, [50, 150]]]",16b6bbe2-37a4-48c7-995c-2e284c99f8dd.png,"{""#1"": ""(0,0)-(160,50)"", ""#2"": ""(24,122)-(73,171)""}",2025-01-12T10:55:02
e068bfdf-7ab5-4b1c-91ee-9b947d9da28a,Click the button.,"[[1, [50, 60]], [1, [50, 70]], [1, [50, 80]], [1, [50, 90]], [1, [50, 100]], [1, [50, 110]], [3, [60, 110]], [1, [60, 120]], [3, [70, 120]], [1, [70, 130]], [3, [80, 130]], [1, [80, 140]], [3, [90, 140]], [5, [90, 140]]]",9c73f4e7-265c-4e42-afbf-fa5dc5fabe5a.png,"{""#1"": ""(0,0)-(160,50)"", ""#2"": ""(69,118)-(117,166)""}",2025-01-12T10:55:09
6d52919f-0d26-4bf8-9544-e59ecce84234,Click the button.,"[[1, [50, 60]], [1, [50, 70]], [1, [50, 80]], [1, [50, 90]], [1, [50, 100]], [1, [50, 110]], [1, [50, 120]], [1, [50, 130]], [3, [60, 130]], [5, [60, 130]]]",245e14aa-2bbf-4a5e-957b-91522146f6a8.png,"{""#1"": ""(0,0)-(160,50)"", ""#2"": ""(36,104)-(84,151)""}",2025-01-12T11:01:57
8f95506c-a6dd-4a09-bc72-f0d83bcceff3,Click the button.,"[[1, [50, 60]], [1, [50, 70]], [1, [50, 80]], [1, [50, 90]], [1, [50, 100]], [1, [50, 110]], [1, [50, 120]], [1, [50, 130]], [1, [50, 140]], [1, [50, 150]], [1, [50, 160]], [2, [40, 160]], [5, [40, 160]]]",bce5d4e9-7574-4f14-890f-2992f2a5214b.png,"{""#1"": ""(0,0)-(160,50)"", ""#2"": ""(6,131)-(65,191)""}",2025-01-12T11:02:04
b5b14679-92bc-4dc0-9b5b-7069b1476a01,Click the button.,"[[1, [50, 60]], [1, [50, 70]], [3, [60, 70]], [1, [60, 80]], [3, [70, 80]], [1, [70, 90]], [3, [80, 90]], [1, [80, 100]], [3, [90, 100]], [1, [90, 110]], [3, [100, 110]], [5, [100, 110]]]",6c6f5fe6-bfcb-431e-8fd6-8c6b038200df.png,"{""#1"": ""(0,0)-(160,50)"", ""#2"": ""(77,86)-(129,138)""}",2025-01-12T11:02:11
a8460b49-8cdf-4043-962f-97a48b9d9520,Click the button.,"[[1, [50, 60]], [1, [50, 70]], [1, [50, 80]], [1, [50, 90]], [1, [50, 100]], [1, [50, 110]], [1, [50, 120]], [1, [50, 130]], [1, [50, 140]], [1, [50, 150]], [1, [50, 160]], [2, [40, 160]], [1, [40, 170]], [2, [30, 170]], [1, [30, 180]], [2, [20, 180]], [5, [20, 180]]]",e9404f32-2bff-48b5-883c-eafdb9497e92.png,"{""#1"": ""(0,0)-(160,50)"", ""#2"": ""(1,161)-(45,205)""}",2025-01-12T11:08:51
b774fc74-d5fa-4193-bf75-80a27a41a043,Click the button.,"[[1, [50, 60]], [1, [50, 70]], [1, [50, 80]], [1, [50, 90]], [1, [50, 100]], [3, [60, 100]], [1, [60, 110]], [3, [70, 110]], [1, [70, 120]], [3, [80, 120]], [1, [80, 130]], [3, [90, 130]], [1, [90, 140]], [3, [100, 140]], [1, [100, 150]], [3, [110, 150]], [1, [110, 160]], [3, [120, 160]], [5, [120, 160]]]",1a34f028-e703-4dd4-a1bf-502fb139ad72.png,"{""#1"": ""(0,0)-(160,50)"", ""#2"": ""(101,134)-(147,179)""}",2025-01-12T11:09:01
1a1bab57-0db3-49e7-85e7-63a340a56a39,Click the button.,"[[1, [50, 60]], [1, [50, 70]], [1, [50, 80]], [1, [50, 90]], [1, [50, 100]], [1, [50, 110]], [3, [60, 110]], [1, [60, 120]], [3, [70, 120]], [5, [70, 120]]]",397cfd49-9c4f-43f1-bee6-ed37545c61e4.png,"{""#1"": ""(0,0)-(160,50)"", ""#2"": ""(39,91)-(98,149)""}",2025-01-12T11:09:15
fb61a2aa-7328-4f94-9638-788b57c38380,Click the button.,"[[1, [50, 60]], [1, [50, 70]], [1, [50, 80]], [1, [50, 90]], [1, [50, 100]], [1, [50, 110]], [1, [50, 120]], [1, [50, 130]], [1, [50, 140]], [1, [50, 150]], [1, [50, 160]], [1, [50, 170]], [3, [60, 170]], [5, [60, 170]]]",d21c1f17-ebc1-493c-bcfd-0078365cbd3b.png,"{""#1"": ""(0,0)-(160,50)"", ""#2"": ""(28,133)-(94,199)""}",2025-01-12T11:15:51
b7f4321b-b833-4f70-b471-f3fe88ddd9f6,Click the button.,"[[1, [50, 60]], [1, [50, 70]], [1, [50, 80]], [1, [50, 90]], [1, [50, 100]], [1, [50, 110]], [1, [50, 120]], [1, [50, 130]], [2, [40, 130]], [5, [40, 130]]]",39b14137-4696-4ab8-8626-52ba1fdf346b.png,"{""#1"": ""(0,0)-(160,50)"", ""#2"": ""(3,96)-(72,166)""}",2025-01-12T11:15:58
a546d36f-3d6c-433d-993d-2b1ee3f4efdf,Click the button.,"[[1, [50, 60]], [3, [60, 60]], [1, [60, 70]], [3, [70, 70]], [1, [70, 80]], [3, [80, 80]], [1, [80, 90]], [3, [90, 90]], [1, [90, 100]], [3, [100, 100]], [1, [100, 110]], [3, [110, 110]], [1, [110, 120]], [3, [120, 120]], [1, [120, 130]], [3, [130, 130]], [1, [130, 140]], [3, [140, 140]], [5, [140, 140]]]",396dbaba-bb1d-436f-8a95-423a9a09189a.png,"{""#1"": ""(0,0)-(160,50)"", ""#2"": ""(118,120)-(156,157)""}",2025-01-12T11:16:05
a8494620-5d08-4a89-b8c7-c6dc98e0cd8e,Click the button.,"[[1, [50, 60]], [1, [50, 70]], [1, [50, 80]], [1, [50, 90]], [1, [50, 100]], [3, [60, 100]], [1, [60, 110]], [3, [70, 110]], [1, [70, 120]], [3, [80, 120]], [1, [80, 130]], [3, [90, 130]], [1, [90, 140]], [3, [100, 140]], [5, [100, 140]]]",5336e7b4-cb46-4893-b65c-5b5b8dc96264.png,"{""#1"": ""(0,0)-(160,50)"", ""#2"": ""(70,120)-(121,170)""}",2025-01-12T11:22:45
4c9c40d0-bf30-40d7-a5f1-9a3600ffc095,Click the button.,"[[1, [50, 60]], [1, [50, 70]], [1, [50, 80]], [1, [50, 90]], [1, [50, 100]], [1, [50, 110]], [1, [50, 120]], [1, [50, 130]], [1, [50, 140]], [3, [60, 140]], [1, [60, 150]], [3, [70, 150]], [1, [70, 160]], [3, [80, 160]], [5, [80, 160]]]",969e73ab-3280-4e57-af0f-ba7615bb24f9.png,"{""#1"": ""(0,0)-(160,50)"", ""#2"": ""(63,133)-(108,178)""}",2025-01-12T11:22:53
5fd11618-e50a-423e-bd3d-32e8e5c45f5c,Click the button.,"[[1, [50, 60]], [1, [50, 70]], [1, [50, 80]], [1, [50, 90]], [1, [50, 100]], [1, [50, 110]], [1, [50, 120]], [1, [50, 130]], [1, [50, 140]], [3, [60, 140]], [1, [60, 150]], [3, [70, 150]], [1, [70, 160]], [3, [80, 160]], [1, [80, 170]], [3, [90, 170]], [5, [90, 170]]]",d3caafab-2491-4ea4-b3e5-d243a497156e.png,"{""#1"": ""(0,0)-(160,50)"", ""#2"": ""(52,128)-(131,207)""}",2025-01-12T11:23:03
7a990be5-301d-442a-8b82-564c9094e2a3,Click the button.,"[[1, [50, 60]], [1, [50, 70]], [1, [50, 80]], [1, [50, 90]], [1, [50, 100]], [1, [50, 110]], [1, [50, 120]], [1, [50, 130]], [1, [50, 140]], [1, [50, 150]], [1, [50, 160]], [3, [60, 160]], [5, [60, 160]]]",49edcd52-0ce6-4852-bdb6-e049618e7b0c.png,"{""#1"": ""(10,108)-(109,207)"", ""#2"": ""(0,0)-(160,50)""}",2025-01-12T11:29:45
f2b97dfc-f4ad-4730-86d2-799158281732,Click the button.,"[[1, [50, 60]], [1, [50, 70]], [1, [50, 80]], [1, [50, 90]], [1, [50, 100]], [1, [50, 110]], [1, [50, 120]], [1, [50, 130]], [1, [50, 140]], [1, [50, 150]], [1, [50, 160]], [2, [40, 160]], [5, [40, 160]]]",31b7872f-23e2-44a9-b345-e2b1660ae380.png,"{""#1"": ""(0,0)-(160,50)"", ""#2"": ""(2,122)-(87,208)""}",2025-01-12T11:29:55
e28ef9fa-45ac-430c-999c-90d91bc0797b,Click the button.,"[[1, [50, 60]], [1, [50, 70]], [1, [50, 80]], [1, [50, 90]], [1, [50, 100]], [1, [50, 110]], [2, [40, 110]], [5, [40, 110]]]",d0dd8897-e1c4-4407-9e05-7d1931dd8102.png,"{""#1"": ""(0,0)-(160,50)"", ""#2"": ""(8,83)-(66,140)""}",2025-01-12T11:30:07
3b7620ec-dfcb-4775-8db4-64aa3beb63c4,Click the button.,"[[1, [50, 60]], [1, [50, 70]], [1, [50, 80]], [1, [50, 90]], [1, [50, 100]], [3, [60, 100]], [1, [60, 110]], [3, [70, 110]], [1, [70, 120]], [3, [80, 120]], [1, [80, 130]], [3, [90, 130]], [1, [90, 140]], [3, [100, 140]], [5, [100, 140]]]",bc692d76-7bbb-4f26-996a-b3ac331b60ff.png,"{""#1"": ""(0,0)-(160,50)"", ""#2"": ""(75,113)-(128,166)""}",2025-01-14T08:19:15
896379e9-4c0e-4808-b42d-be3515d8f584,Click the button.,"[[1, [50, 60]], [1, [50, 70]], [1, [50, 80]], [1, [50, 90]], [1, [50, 100]], [1, [50, 110]], [1, [50, 120]], [3, [60, 120]], [1, [60, 130]], [3, [70, 130]], [1, [70, 140]], [3, [80, 140]], [1, [80, 150]], [3, [90, 150]], [5, [90, 150]]]",8dd9d125-84fc-4249-ba6e-8a1953ef22ab.png,"{""#1"": ""(0,0)-(160,50)"", ""#2"": ""(72,131)-(114,173)""}",2025-01-14T08:19:35
1909adfa-9d1c-40f5-9aa2-a4ab9b2dd87e,Click the button.,"[[1, [50, 60]], [1, [50, 70]], [1, [50, 80]], [1, [50, 90]], [3, [60, 90]], [1, [60, 100]], [3, [70, 100]], [1, [70, 110]], [3, [80, 110]], [1, [80, 120]], [3, [90, 120]], [1, [90, 130]], [3, [100, 130]], [1, [100, 140]], [3, [110, 140]], [5, [110, 140]]]",81c328f8-fe3f-4379-895b-85709749d7c1.png,"{""#1"": ""(0,0)-(160,50)"", ""#2"": ""(84,108)-(138,162)""}",2025-01-14T08:19:49
